amount,asset_description,cap_gains_over_200_usd,disclosure_date,disclosure_year,district,owner,ptr_link,representative,ticker,transaction_date,type
"$15,000 - $50,000",Texas Instruments,False,9/2/2022,2022,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021633.pdf,Carol Devine Miller,TXN,7/28/2021,purchase
"$1,000 - $15,000",Texas Instruments,False,3/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018400.pdf,Kevin Hern,TXN,2/8/2021,purchase
"$1,000 - $15,000",Texas Instruments,False,11/15/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019761.pdf,Josh Gottheimer,TXN,10/29/2021,sale_partial
"$1,000 - $15,000",Texas Instruments,False,4/16/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217938.pdf,Rohit Khanna,TXN,3/29/2021,sale_partial
"$100,000 - $250,000",Texas Instruments,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf,Kevin Hern,TXN,7/21/2021,purchase
"$1,000 - $15,000",Texas Instruments,False,3/18/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020573.pdf,Josh Gottheimer,TXN,2/23/2022,sale_partial
"$1,000 - $15,000",Texas Instruments,False,6/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018919.pdf,Kevin Hern,TXN,5/17/2021,purchase
"$100,000 - $250,000",Texas Instruments,False,4/16/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016419.pdf,Kevin Hern,TXN,3/26/2020,purchase
"$1,000 - $15,000",Texas Instruments,False,11/24/2021,2021,VA04,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019880.pdf,Aston Donald McEachin,TXN,11/24/2021,purchase
"$1,000 - $15,000",Texas Instruments,False,12/14/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017853.pdf,Kevin Hern,TXN,11/16/2020,purchase
"$1,000 - $15,000",Texas Instruments,False,2/24/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,Lois Frankel,TXN,1/22/2020,sale_partial
"$1,000 - $15,000",Texas Instruments,False,9/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017380.pdf,Kevin Hern,TXN,8/17/2020,purchase
"$1,000 - $15,000",Texas Instruments,False,6/14/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021223.pdf,Kevin Hern,TXN,5/17/2022,purchase
"$1,000 - $15,000",Texas Instruments,False,8/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017192.pdf,Kevin Hern,TXN,7/27/2020,purchase
"$250,000 - $500,000",Texas Instruments,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019490.pdf,Kevin Hern,TXN,8/25/2021,purchase
"$1,000 - $15,000",Texas Instruments,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019490.pdf,Kevin Hern,TXN,8/9/2021,purchase
"$1,000 - $15,000",Texas Instruments,False,4/17/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf,Josh Gottheimer,TXN,3/31/2022,purchase
"$1,000 - $15,000",Texas Instruments,False,4/17/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf,Josh Gottheimer,TXN,3/7/2022,sale_partial
"$1,000 - $15,000",Texas Instruments,False,6/16/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016796.pdf,Kevin Hern,TXN,5/18/2020,purchase
"$1,000 - $15,000",Texas Instruments,False,10/13/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017476.pdf,Josh Gottheimer,TXN,9/30/2020,purchase
"$1,000 - $15,000",Texas Instruments,False,12/9/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019983.pdf,Kevin Hern,TXN,11/15/2021,purchase
"$15,000 - $50,000",Texas Instruments,True,10/20/2020,2020,NJ06,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017541.pdf,Frank Pallone,TXN,9/25/2020,sale_partial
"$1,000 - $15,000",Texas Instruments,False,3/7/2022,2022,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020571.pdf,Kevin Hern,TXN,2/7/2022,purchase
"$15,000 - $50,000",Texas Mun Gas Acquisition 5% 12/15/22,False,2/27/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018292.pdf,Donald Sternoff Honorable Beyer,--,2/25/2021,sale_full
"$15,000 - $50,000",Texas Mun Gas Acquisition 5.00%,False,11/5/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017648.pdf,Donald Sternoff Beyer,--,10/14/2020,purchase
"$1,000 - $15,000",Texas Roadhouse Inc,False,7/22/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021351.pdf,Josh Gottheimer,TXRH,6/21/2022,sale_partial
"$1,000 - $15,000",Texas Roadhouse Inc,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,TXRH,2/6/2019,sale_partial
"$1,000 - $15,000",Texas Roadhouse Inc,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,TXRH,6/24/2019,sale_full
"$1,000 - $15,000",Texas Southmost College DST Tax (2020 Trust FBO Khanna Children),False,3/12/2021,2021,CA17,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Rohit Khanna,--,2/16/2021,sale_full
"$100,000 - $250,000",Texas St,False,4/19/2021,2021,TX10,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,--,3/8/2021,sale_full
"$100,000 - $250,000",Texas St,False,4/19/2021,2021,TX10,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217977.pdf,Michael T. McCaul,--,3/8/2021,sale_full
"$15,000 - $50,000",Texas St Tax Rev,False,9/6/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017313.pdf,Donald Sternoff Beyer,--,8/27/2020,sale_full
"$500,000 - $1,000,000",Texas St Tax Rev,False,11/9/2020,2020,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017625.pdf,Suzan K. DelBene,--,9/4/2020,purchase
"$250,000 - $500,000",Texas St Tax Rev,False,8/10/2020,2020,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017080.pdf,Suzan K. DelBene,--,7/2/2020,sale_full
"$500,000 - $1,000,000",Texas St Tax Rev,False,9/15/2021,2021,WA01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019414.pdf,Suzan K. DelBene,--,8/12/2021,sale_full
"$50,000 - $100,000",Texas State Tax Rev 4.00%,False,2/22/2020,2020,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016101.pdf,Donald Sternoff Beyer,--,2/18/2020,purchase
"$1,000 - $15,000",Texas Trans Comm St HWY FD AD (Ritu 1985 Trust),False,3/12/2021,2021,CA17,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217894.pdf,Rohit Khanna,--,2/3/2021,purchase
"$1,000 - $15,000",TEXAS WATER DEV BRD ST REVOLVING FD REV BDS 2020 4.000% 08/01/34,False,7/1/2020,2020,UT03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016872.pdf,John Curtis,--,6/15/2020,purchase
"$1,000 - $15,000",The AZEK Company Inc.,False,1/11/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20017980.pdf,Susie Lee,AZEK,12/16/2020,purchase
"$1,000 - $15,000",The AZEK Company Inc.,False,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Susie Lee,AZEK,1/22/2021,purchase
"$1,000 - $15,000",The AZEK Company Inc.,False,2/10/2021,2021,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018168.pdf,Susie Lee,AZEK,1/28/2021,purchase
"$1,000 - $15,000",The bank of New York Mellon Corporation,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,BK,3/18/2020,sale_full
"$1,000 - $15,000",The Bank of New York Mellon Corporation,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,BK,8/28/2019,sale_full
"$1,000 - $15,000",The Bank of New York Mellon Corporation,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,BK,5/20/2019,purchase
"$1,000 - $15,000",The Bank of New York Mellon Corporation,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,BK,2/5/2019,purchase
"$1,000 - $15,000",The Beauty Health Co,False,12/13/2021,2021,PA16,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218500.pdf,Mike Kelly,SKIN,10/22/2021,purchase
"$1,000 - $15,000",The Beauty Health Co,False,9/24/2021,2021,PA16,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218359.pdf,Mike Kelly,SKIN,6/11/2021,purchase
"$1,000 - $15,000",The Blackstone Group,False,3/10/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf,Josh Gottheimer,BX,2/23/2021,purchase
"$1,000 - $15,000",The Blackstone Group,False,4/21/2021,2021,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,Josh Gottheimer,BX,3/22/2021,purchase
"$1,000 - $15,000",The Blackstone Group,False,5/2/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016522.pdf,Alan S. Lowenthal,BX,4/17/2020,purchase
"$1,000 -",The Blackstone Group,False,5/2/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016523.pdf,Alan S. Lowenthal,BX,4/17/2020,purchase
"$1,000 -",The Blackstone Group,False,5/2/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016524.pdf,Alan S. Lowenthal,BX,4/17/2020,purchase
"$1,000 -",The Blackstone Group,False,11/16/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017699.pdf,Alan S. Lowenthal,BX,11/4/2020,purchase
"$1,000 - $15,000",The Blackstone Group,False,11/16/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017700.pdf,Alan S. Lowenthal,BX,11/4/2020,purchase
"$1,000 -",The Blackstone Group,False,11/16/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017701.pdf,Alan S. Lowenthal,BX,11/4/2020,purchase
"$1,000 -",The Blackstone Group,False,4/23/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016462.pdf,Alan S. Lowenthal,BX,4/16/2020,purchase
"$1,000 - $15,000",The Blackstone Group,False,4/23/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016463.pdf,Alan S. Lowenthal,BX,4/16/2020,purchase
"$1,000 -",The Blackstone Group,False,4/23/2020,2020,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016464.pdf,Alan S. Lowenthal,BX,4/16/2020,purchase
"$1,000 - $15,000",The Blackstone Group,False,4/3/2020,2020,FL14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016355.pdf,Kathy Castor,BX,3/10/2020,sale_full
"$1,000 - $15,000",The Blackstone Group,False,11/3/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017631.pdf,Earl Blumenauer,BX,10/28/2020,purchase
"$1,000 - $15,000",The Carlyle Group Inc,False,4/23/2020,2020,PA03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf,Dwight Evans,CG,3/2/2020,purchase
"$1,000 - $15,000",The Carlyle Group Inc,False,9/21/2020,2020,PA03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017404.pdf,Dwight Evans,CG,9/4/2020,purchase
"$1,000 - $15,000","The Cooper Companies, Inc.",True,4/28/2020,2020,NV03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016193.pdf,Susie Lee,COO,2/25/2020,sale_full
"$1,000 - $15,000",The Descartes Systems Group Inc.,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,DSGX,3/31/2020,purchase
"$1,000 - $15,000",The Descartes Systems Group Inc.,False,4/11/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016373.pdf,Josh Gottheimer,DSGX,3/26/2020,purchase
"$1,000 - $15,000",The Goodyear Tire & Rubber Company,False,4/27/2020,2020,FL27,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016481.pdf,Donna Shalala,GT,6/4/2019,sale_full
"$1,000 - $15,000",The Kraft Heinz Company,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,KHC,3/18/2020,purchase
"$1,000 - $15,000",The Kraft Heinz Company,False,12/21/2021,2021,GA14,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20020046.pdf,Marjorie Taylor Greene,KHC,12/16/2021,sale_full
"$1,000 - $15,000",The Kraft Heinz Company,False,8/13/2020,2020,PA09,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017182.pdf,Daniel Meuser,KHC,6/6/2019,sale_full
"$15,000 - $50,000",The Kraft Heinz Company,False,9/14/2020,2020,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017362.pdf,Carol Devine Miller,KHC,7/28/2020,sale_full
"$1,000 - $15,000",The Kraft Heinz Company,False,8/12/2020,2020,WV03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017172.pdf,Carol Devine Miller,KHC,2/1/2019,purchase
"$1,000 - $15,000",The Oakmark Global Fund In,False,1/19/2022,2022,TN03,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218535.pdf,"Charles J. ""Chuck"" Fleischmann",OAKGX,12/17/2021,purchase
"$15,000 - $50,000",The Procter & Gambl,False,6/3/2020,2020,OR03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016707.pdf,Earl Blumenauer,--,5/12/2020,purchase
"$1,000,000 +",The Reserve Trust Company/ QED Fund V LP,False,8/13/2021,2021,MD08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019320.pdf,Jamie Raskin,--,12/18/2020,sale_full
"$100,000 - $250,000",The Toronto do,False,8/5/2022,2022,NC05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021466.pdf,Virginia Foxx,--,7/13/2022,purchase
"$1,000 - $15,000","The Trade desk, Inc",True,7/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,Josh Gottheimer,TTD,6/5/2020,sale_partial
"$1,000 - $15,000","The Trade desk, Inc",True,12/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017827.pdf,Josh Gottheimer,TTD,11/11/2020,sale_partial
"$1,000 - $15,000",The Travelers Companies Inc,False,9/8/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019443.pdf,Marie Newman,TRV,8/2/2021,purchase
"$1,000 - $15,000",The Travelers Companies Inc,False,4/15/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,Marie Newman,TRV,2/19/2021,sale_full
"$1,000 - $15,000",The Travelers Companies Inc,False,4/15/2021,2021,IL03,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018385.pdf,Marie Newman,TRV,2/5/2021,purchase
"$1,000 - $15,000",The Travelers Companies Inc,False,4/16/2020,2020,CA39,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016402.pdf,Gilbert Cisneros,TRV,3/18/2020,sale_full
"$1,000 - $15,000",The Walt Disney Company,False,9/28/2021,2021,KS01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218371.pdf,Roger W. Marshall,DIS,3/9/2020,purchase
"$1,000 - $15,000",The Walt Disney Company,False,9/28/2021,2021,KS01,dependent,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218371.pdf,Roger W. Marshall,DIS,7/8/2020,sale_full
"$500,000 - $1,000,000",The Walt Disney Company,False,1/21/2021,2021,CA12,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018011.pdf,Nancy Pelosi,DIS,12/22/2020,purchase
"$15,000 - $50,000",Thermo Fisher Scientific,False,12/29/2020,2020,TX24,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/8217786.pdf,Kenny Marchant,TMO,11/19/2020,purchase
"$50,000 - $100,000",Thermo Fisher Scientific,False,9/15/2021,2021,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019334.pdf,Kevin Hern,TMO,7/21/2021,purchase
"$1,000 - $15,000",Thermo Fisher Scientific,False,4/23/2020,2020,PA03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf,Dwight Evans,TMO,3/2/2020,sale_partial
"$1,000 - $15,000",Thermo Fisher Scientific,False,4/11/2020,2020,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016393.pdf,Zoe Lofgren,TMO,3/23/2020,sale_full
"$1,000 - $15,000",Thermo Fisher Scientific,False,9/10/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019458.pdf,Zoe Lofgren,TMO,8/9/2021,purchase
"$15,000 - $50,000",Thermo Fisher Scientific,False,11/8/2021,2021,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019777.pdf,Alan S. Lowenthal,TMO,10/19/2021,purchase
"$1,000 - $15,000",Thermo Fisher Scientific,False,7/29/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf,Joe Courtney,TMO,12/31/2019,purchase
"$1,000 - $15,000",Thermo Fisher Scientific,False,11/12/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017612.pdf,David B. McKinley,TMO,10/5/2020,sale_partial
"$1,000 - $15,000",Thermo Fisher Scientific,True,7/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf,Josh Gottheimer,TMO,6/1/2020,sale_partial
"$1,000 - $15,000",Thermo Fisher Scientific,False,12/28/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017911.pdf,Lois Frankel,TMO,12/9/2020,purchase
"$1,000 - $15,000",Thermo Fisher Scientific,False,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Joe Courtney,TMO,8/7/2020,sale_full
"$1,000 - $15,000",Thermo Fisher Scientific,True,12/9/2020,2020,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017827.pdf,Josh Gottheimer,TMO,11/11/2020,sale_partial
"$1,000 - $15,000",Thermo Fisher Scientific,False,10/7/2021,2021,CA19,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019592.pdf,Zoe Lofgren,TMO,9/2/2021,purchase
"$1,000 - $15,000",Thermo Fisher Scientific,False,5/15/2020,2020,OK01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016607.pdf,Kevin Hern,TMO,4/9/2020,purchase
"$1,000 - $15,000",Thermo Fisher Scientific,False,5/15/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016540.pdf,David B. McKinley,TMO,4/30/2020,purchase
"$1,000 - $15,000",Thermo Fisher Scientific,False,1/23/2020,2020,FL21,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,Lois Frankel,TMO,12/18/2019,sale_partial
"$15,000 - $50,000",Thermo Fisher Scientific,True,4/15/2020,2020,WV01,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016342.pdf,David B. McKinley,TMO,3/23/2020,sale_partial
"$1,000 - $15,000","Thermon Group Holdings, Inc.",False,7/1/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016854.pdf,Greg Gianforte,THR,6/26/2020,purchase
"$50,000 - $100,000","Thermon Group Holdings, Inc.",False,12/2/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017780.pdf,Greg Gianforte,THR,11/12/2020,sale_partial
"$100,000 - $250,000","Thermon Group Holdings, Inc.",False,12/23/2020,2020,MT00,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017905.pdf,Greg Gianforte,THR,12/15/2020,purchase
"$1,000 - $15,000",Thoughtworks Holding Inc,False,4/17/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020786.pdf,Josh Gottheimer,TWKS,3/15/2022,purchase
"$1,000 - $15,000",Thoughtworks Holding Inc,False,5/16/2022,2022,NJ05,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020956.pdf,Josh Gottheimer,TWKS,4/13/2022,purchase
"$1,000 - $15,000",TIAA,False,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Joe Courtney,--,8/7/2020,purchase
"$15,000 - $50,000",TIAA,False,8/27/2020,2020,CT02,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017260.pdf,Joe Courtney,--,8/7/2020,purchase
"$15,000 - $50,000",Tilray Brands Inc,False,12/1/2020,2020,FL18,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017772.pdf,Brian Mast,TLRY,11/6/2020,purchase
"$1,000 - $15,000",Tilray Brands Inc,False,11/15/2020,2020,KY03,--,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017691.pdf,John A. Yarmuth,TLRY,11/5/2020,purchase
"$1,000 - $15,000",TJX Companies Inc,False,2/1/2022,2022,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020251.pdf,Donald Sternoff Beyer,TJX,1/10/2022,purchase
"$1,000 - $15,000",TJX Companies Inc,False,4/12/2022,2022,CA47,self,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020782.pdf,Alan S. Lowenthal,TJX,4/6/2022,sale_partial
"$1,000 - $15,000",TJX Companies Inc,False,9/2/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019339.pdf,Donald Sternoff Honorable Beyer,TJX,8/5/2021,sale_full
"$1,000 - $15,000",TJX Companies Inc,False,2/27/2021,2021,VA08,joint,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018292.pdf,Donald Sternoff Honorable Beyer,TJX,2/5/2021,sale_full
